2750	0.980864	 0.	0.00653879
2750	1	 0.	0
2650	0.991265	 0.	0.00197447
2550	0.983621	 0.	0.00382871
2550	1	 0.	0
2450	0.975734	 0.	0.00482032
2350	0.890556	 0.	0.00927495
2250	0.70823	 0.	0.0120845
2150	0.236195	 0.	0.0106788
2050	0.02989	 0.	0.00338075
1950	0.000904574	 0.	0.000750625
1850	0.00344037	 0.	0.00198288
